Row 242: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.18333333730697632
Row 243: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.2750000059604645
Row 244: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.030088333413004875
Row 245: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.1203533336520195
Row 246: Col 0: 0.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.061071667820215225
Row 247: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.020171666517853737
Row 248: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.16046999394893646
Row 249: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.28333333134651184
Row 250: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.19166666269302368
Row 251: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.15000000596046448
Row 252: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 1.0
Row 253: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.04733166843652725
Row 254: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.1550000011920929
Row 255: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 1.0, Target: 0.16617166996002197
Row 256: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.3333333432674408
Row 257: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2896033227443695
Row 258: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.3083333373069763
Row 259: Col 0: 3.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.2364100068807602
Row 260: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.21666666865348816
Row 261: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.1063850000500679
Row 262: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.028173333033919334
Row 263: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.1104416698217392
Row 264: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.04255333170294762
Row 265: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 0.0, Target: 0.2666666805744171
Row 266: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.15524999797344208
Row 267: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.1862916648387909
Row 268: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.046693332493305206
Row 269: Col 0: 0.0, Col 1: 0.0, Col 2: 0.5, Col 3: 1.0, Target: 0.10835500061511993
Row 270: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.12083332985639572
Row 271: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.03151166811585426
Row 272: Col 0: 0.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.12805500626564026
Row 273: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.14166666567325592
Row 274: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 1.0, Target: 0.12947332859039307
Row 275: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1666666716337204
Row 276: Col 0: 0.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.09666666388511658
Row 277: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.09166666865348816
Row 278: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.03361833468079567
Row 279: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.09850333631038666
Row 280: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.18666666746139526
Row 281: Col 0: 0.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.1666666716337204
Row 282: Col 0: 1.0, Col 1: 2.0, Col 2: 1.0, Col 3: 2.0, Target: 0.11623500287532806
Row 283: Col 0: 2.0, Col 1: 1.0, Col 2: 1.0, Col 3: 1.0, Target: 0.17499999701976776
Row 284: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.11666499823331833
Row 285: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.15777499973773956
Row 286: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.17139832675457
Row 287: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.18166667222976685
Row 288: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.08510666340589523
Row 289: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22499999403953552
Row 290: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.25833332538604736
Row 291: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20100000500679016
Row 292: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.21666666865348816
Row 293: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.15000000596046448
Row 294: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.28333333134651184
Row 295: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.25
Row 296: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.17016667127609253
Row 297: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.14149999618530273
Row 298: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22769999504089355
Row 299: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1656000018119812
Row 300: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.1963150054216385
Row 301: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.17450332641601562
Row 302: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2433333396911621
Row 303: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20499999821186066
Row 304: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.08725166320800781
Row 305: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.16500000655651093
Row 306: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.19333332777023315
Row 307: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.17710000276565552
Row 308: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.2108333259820938
Row 309: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.4033333361148834
Row 310: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3333333432674408
Row 311: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.10906333476305008
Row 312: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.06543833017349243
Row 313: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.13087666034698486
Row 314: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.08725166320800781
Row 315: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2753666639328003
Row 316: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.07634499669075012
Row 317: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20026665925979614
Row 318: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.15053333342075348
Row 319: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.3032333254814148
Row 320: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.2205333262681961
Row 321: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.36684998869895935
Row 322: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.2667999863624573
Row 323: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.30000001192092896
Row 324: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.20000000298023224
Row 325: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20698332786560059
Row 326: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.21666666865348816
Row 327: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18333333730697632
Row 328: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.28333333134651184
Row 329: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.19249999523162842
Row 330: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18816666305065155
Row 331: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.15053333342075348
Row 332: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18816666305065155
Row 333: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.15053333342075348
Row 334: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.27566665410995483
Row 335: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2205333262681961
Row 336: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2783333361148834
Row 337: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.4065000116825104
Row 338: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22766666114330292
Row 339: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18213333189487457
Row 340: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2147916704416275
Row 341: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.156166672706604
Row 342: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3733333349227905
Row 343: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2797916531562805
Row 344: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2916666567325592
Row 345: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.26100000739097595
Row 346: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.18133333325386047
Row 347: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.15925000607967377
Row 348: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.18833333253860474
Row 349: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22499999403953552
Row 350: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.26890334486961365
Row 351: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22856833040714264
Row 352: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2783333361148834
Row 353: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20499999821186066
Row 354: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.13087666034698486
Row 355: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.10906333476305008
Row 356: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.25
Row 357: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.35249999165534973
Row 358: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.32066667079925537
Row 359: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1511666625738144
Row 360: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.21666666865348816
Row 361: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.10216666758060455
Row 362: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.21666666865348816
Row 363: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.10216666758060455
Row 364: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.2666666805744171
Row 365: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23100000619888306
Row 366: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.2266666740179062
Row 367: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 0.0, Target: 0.09666666388511658
Row 368: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22499999403953552
Row 369: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.28333333134651184
Row 370: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20499999821186066
Row 371: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.3160833418369293
Row 372: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.27499333024024963
Row 373: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.09159500151872635
Row 374: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.09159500151872635
Row 375: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.19697833061218262
Row 376: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.2199999988079071
Row 377: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.27566665410995483
Row 378: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3479583263397217
Row 379: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.24633333086967468
Row 380: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2283233404159546
Row 381: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.16928333044052124
Row 382: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2147916704416275
Row 383: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.156166672706604
Row 384: Col 0: 3.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.13173167407512665
Row 385: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2205333262681961
Row 386: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.062166668474674225
Row 387: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.273333340883255
Row 388: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.25833332538604736
Row 389: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.20722167193889618
Row 390: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.16359665989875793
Row 391: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.20000000298023224
Row 392: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18816666305065155
Row 393: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.15053333342075348
Row 394: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.24166665971279144
Row 395: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1756666600704193
Row 396: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.14655333757400513
Row 397: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.1963150054216385
Row 398: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.35883334279060364
Row 399: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.26366665959358215
Row 400: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.34850001335144043
Row 401: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.257666677236557
Row 402: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.19322332739830017
Row 403: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.13610999286174774
Row 404: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2916666567325592
Row 405: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.16359665989875793
Row 406: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 0.0, Target: 0.09666666388511658
Row 407: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.3059999942779541
Row 408: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.08725166320800781
Row 409: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.30000001192092896
Row 410: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.11997000128030777
Row 411: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.07634499669075012
Row 412: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.10991500318050385
Row 413: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.0824349969625473
Row 414: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.13087666034698486
Row 415: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.09815666824579239
Row 416: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.4333333373069763
Row 417: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.10000000149011612
Row 418: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.10649999976158142
Row 419: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.2666666805744171
Row 420: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.18716666102409363
Row 421: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.40166667103767395
Row 422: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.26499998569488525
Row 423: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.30000001192092896
Row 424: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.13333334028720856
Row 425: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.1381666660308838
Row 426: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.1679999977350235
Row 427: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.0824349969625473
Row 428: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.23399999737739563
Row 429: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.06543833017349243
Row 430: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.07327666878700256
Row 431: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.05495666712522507
Row 432: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.14655333757400513
Row 433: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.12823332846164703
Row 434: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.17450332641601562
Row 435: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.15268999338150024
Row 436: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.10991500318050385
Row 437: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.14655333757400513
Row 438: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.3160833418369293
Row 439: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.27499333024024963
Row 440: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.07327666878700256
Row 441: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.05495666712522507
Row 442: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.16359665989875793
Row 443: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.13087666034698486
Row 444: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.35883334279060364
Row 445: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.12823332846164703
Row 446: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.34850001335144043
Row 447: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.257666677236557
Row 448: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.30000001192092896
Row 449: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.03663833439350128
Row 450: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.13333334028720856
Row 451: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1313183307647705
Row 452: Col 0: 3.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.32829833030700684
Row 453: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.20000000298023224
Row 454: Col 0: 0.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.2083333283662796
Row 455: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.062059998512268066
Row 456: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.17499999701976776
Row 457: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.14655333757400513
Row 458: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.030736666172742844
Row 459: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.05269166827201843
Row 460: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.0970916673541069
Row 461: Col 0: 0.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.1666666716337204
Row 462: Col 0: 1.0, Col 1: 2.0, Col 2: 0.5, Col 3: 2.0, Target: 0.09159500151872635
Row 463: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.030736666172742844
Row 464: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.27112331986427307
Row 465: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20000000298023224
Row 466: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.23999999463558197
Row 467: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.17481666803359985
Row 468: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1666666716337204
Row 469: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23333333432674408
Row 470: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22499999403953552
Row 471: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.0833333358168602
Row 472: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.36666667461395264
Row 473: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23333333432674408
Row 474: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.3053799867630005
Row 475: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.15268999338150024
Row 476: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3084999918937683
Row 477: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.36666667461395264
Row 478: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3333333432674408
Row 479: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20000000298023224
Row 480: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.20000000298023224
Row 481: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.10833333432674408
Row 482: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.5400000214576721
