date,EBAY,YHOO
2013-02-01 00:00:00,57.209999,19.76
2013-02-04 00:00:00,55.69,19.34
2013-02-05 00:00:00,56.419996,19.66
2013-02-06 00:00:00,56.109999,19.85
2013-02-07 00:00:00,56.129998,20.32
2013-02-08 00:00:00,56.619997,20.5
2013-02-11 00:00:00,56.409999,20.9
2013-02-12 00:00:00,56.779998,21.209999
2013-02-13 00:00:00,57.049998,21.15
2013-02-14 00:00:00,56.829998,21.18
2013-02-15 00:00:00,56.699997,21.02
2013-02-19 00:00:00,56.679998,21.290001
2013-02-20 00:00:00,55.529998,20.92
2013-02-21 00:00:00,54.620001,20.83
2013-02-22 00:00:00,55.019996,21.219999
2013-02-25 00:00:00,53.609998,20.73
2013-02-26 00:00:00,53.82,20.76
2013-02-27 00:00:00,54.149997,21.16
2013-02-28 00:00:00,54.709999,21.309999
2013-03-01 00:00:00,54.899997,21.940001
2013-03-04 00:00:00,55.479998,22.700001
2013-03-05 00:00:00,55.259999,22.950001
2013-03-06 00:00:00,53.57,22.799999
2013-03-07 00:00:00,52.979997,22.700001
2013-03-08 00:00:00,53.129997,22.9
2013-03-11 00:00:00,52.759998,22.6
2013-03-12 00:00:00,52.959998,22.4
2013-03-13 00:00:00,50.979997,22.34
2013-03-14 00:00:00,51.800001,22.43
2013-03-15 00:00:00,50.409998,22.07
2013-03-18 00:00:00,50.109997,22.01
2013-03-19 00:00:00,51.1,22.17
2013-03-20 00:00:00,52.42,22.1
2013-03-21 00:00:00,52.92,22.860001
2013-03-22 00:00:00,53.27,23.26
2013-03-25 00:00:00,51.309998,23.379999
2013-03-26 00:00:00,52.089999,23.59
2013-03-27 00:00:00,52.07,23.59
2013-03-28 00:00:00,54.22,23.530001
2013-04-01 00:00:00,55.709999,23.5
2013-04-02 00:00:00,56.159999,23.780001
2013-04-03 00:00:00,55.499997,23.379999
2013-04-04 00:00:00,55.79,23.52
2013-04-05 00:00:00,55.519996,23.299999
2013-04-08 00:00:00,55.86999599999999,23.48
2013-04-09 00:00:00,56.069996,23.83
2013-04-10 00:00:00,57.299998,24.200001
2013-04-11 00:00:00,57.779999,24.49
2013-04-12 00:00:00,57.309999,24.690001
2013-04-15 00:00:00,55.84,23.98
2013-04-16 00:00:00,57.009999,23.790001
2013-04-17 00:00:00,56.099997,23.700001
2013-04-18 00:00:00,52.82,23.26
2013-04-19 00:00:00,52.389999,23.469999
2013-04-22 00:00:00,51.629997,23.950001
2013-04-23 00:00:00,52.489999,24.379999
2013-04-24 00:00:00,52.97,24.75
2013-04-25 00:00:00,52.359998,25.200001
2013-04-26 00:00:00,52.539999,24.68
2013-04-29 00:00:00,52.839999,24.43
2013-04-30 00:00:00,52.389999,24.73
2013-05-01 00:00:00,52.399996,24.299999
2013-05-02 00:00:00,53.549997,24.969999
2013-05-03 00:00:00,54.209999,25.07
2013-05-06 00:00:00,54.089999,25.17
2013-05-07 00:00:00,53.939999,26.07
2013-05-08 00:00:00,54.959999,26.41
2013-05-09 00:00:00,55.169996,26.24
2013-05-10 00:00:00,55.649997,26.83
2013-05-13 00:00:00,55.329998,26.389999
2013-05-14 00:00:00,56.269996,26.639999
2013-05-15 00:00:00,56.649997,27.34
2013-05-16 00:00:00,55.799997,26.58
2013-05-17 00:00:00,56.709999,26.52
2013-05-20 00:00:00,55.949997,26.58
2013-05-21 00:00:00,54.949997,27.0
2013-05-22 00:00:00,54.399997,26.540001
2013-05-23 00:00:00,54.479998,26.02
2013-05-24 00:00:00,54.64,26.33
2013-05-28 00:00:00,55.529998,26.07
2013-05-29 00:00:00,55.049997,25.809999
2013-05-30 00:00:00,55.099997,26.33
2013-05-31 00:00:00,54.099997,26.299999
2013-06-03 00:00:00,53.409998,26.389999
2013-06-04 00:00:00,52.589999,26.26
2013-06-05 00:00:00,51.359998,25.75
2013-06-06 00:00:00,51.52,26.209999
2013-06-07 00:00:00,51.450001,27.040001
2013-06-10 00:00:00,53.249996,26.74
2013-06-11 00:00:00,52.049996,26.4
2013-06-12 00:00:00,50.75,25.889999
2013-06-13 00:00:00,51.479997,26.370001
2013-06-14 00:00:00,51.289999,26.280001
2013-06-17 00:00:00,52.07,26.540001
2013-06-18 00:00:00,52.559998,26.66
2013-06-19 00:00:00,52.229997,26.24
2013-06-20 00:00:00,50.739999,25.35
2013-06-21 00:00:00,51.129997,25.190001
2013-06-24 00:00:00,50.819999,24.07
2013-06-25 00:00:00,51.639999,24.959999
2013-06-26 00:00:00,51.329997,25.290001
2013-06-27 00:00:00,52.139999,25.469999
2013-06-28 00:00:00,51.72,25.129999
2013-07-01 00:00:00,52.899996,25.24
2013-07-02 00:00:00,53.329997,24.99
2013-07-03 00:00:00,53.17,25.59
2013-07-05 00:00:00,53.849997,25.68
2013-07-08 00:00:00,53.709998,25.530001
2013-07-09 00:00:00,54.49,26.68
2013-07-10 00:00:00,54.879998,26.559999
2013-07-11 00:00:00,55.879998,27.040001
2013-07-12 00:00:00,57.04,27.23
2013-07-15 00:00:00,56.449997,27.34
2013-07-16 00:00:00,56.809999,26.879999
2013-07-17 00:00:00,57.379999,29.66
2013-07-18 00:00:00,53.52,29.66
2013-07-19 00:00:00,52.189999,29.110001
2013-07-22 00:00:00,52.309998,27.860001
2013-07-23 00:00:00,51.639999,27.360001
2013-07-24 00:00:00,52.099996,27.84
2013-07-25 00:00:00,51.500001,28.27
2013-07-26 00:00:00,52.249996,28.110001
2013-07-29 00:00:00,51.639999,27.93
2013-07-30 00:00:00,51.979997,28.049999
2013-07-31 00:00:00,51.689999,28.09
2013-08-01 00:00:00,52.409998,27.959999
2013-08-02 00:00:00,52.539999,27.65
2013-08-05 00:00:00,52.709998,27.67
2013-08-06 00:00:00,53.699997,27.32
2013-08-07 00:00:00,53.009998,27.389999
2013-08-08 00:00:00,53.57,27.48
2013-08-09 00:00:00,53.329997,27.68
2013-08-12 00:00:00,53.279997,28.35
2013-08-13 00:00:00,54.12,28.34
2013-08-14 00:00:00,54.229998,28.049999
2013-08-15 00:00:00,53.179997,27.139999
2013-08-16 00:00:00,52.92,27.32
2013-08-19 00:00:00,52.07,26.91
2013-08-20 00:00:00,51.989999,27.120001
2013-08-21 00:00:00,50.959998,27.059999
2013-08-22 00:00:00,51.079997,27.9
2013-08-23 00:00:00,51.650001,27.99
2013-08-26 00:00:00,51.959998,27.700001
2013-08-27 00:00:00,50.609998,27.0
2013-08-28 00:00:00,50.429997,27.110001
2013-08-29 00:00:00,50.989999,27.299999
2013-08-30 00:00:00,49.989998,27.120001
2013-09-03 00:00:00,50.319999,27.780001
2013-09-04 00:00:00,51.450001,28.07
2013-09-05 00:00:00,51.950001,28.23
2013-09-06 00:00:00,52.829997,28.17
2013-09-09 00:00:00,52.67,29.24
2013-09-10 00:00:00,53.489999,29.48
2013-09-11 00:00:00,54.279998,29.190001
2013-09-12 00:00:00,54.029998,29.65
2013-09-13 00:00:00,53.82,29.26
2013-09-16 00:00:00,53.649997,29.620001
2013-09-17 00:00:00,54.629998,30.0
2013-09-18 00:00:00,54.679998,30.440001
2013-09-19 00:00:00,54.449997,31.030001
2013-09-20 00:00:00,54.949997,30.93
2013-09-23 00:00:00,54.759999,30.26
2013-09-24 00:00:00,55.169996,31.27
2013-09-25 00:00:00,54.209999,31.34
2013-09-26 00:00:00,56.64,32.75
2013-09-27 00:00:00,55.779998,33.549999
2013-09-30 00:00:00,55.799997,33.169998
2013-10-01 00:00:00,55.969996,34.310001
2013-10-02 00:00:00,55.629998,34.139999
2013-10-03 00:00:00,54.909999,33.880001
2013-10-04 00:00:00,55.579998,34.889999
2013-10-07 00:00:00,54.57,34.139999
2013-10-08 00:00:00,52.97,32.93
2013-10-09 00:00:00,52.329997,33.009998
2013-10-10 00:00:00,53.42,33.869999
2013-10-11 00:00:00,54.37,34.150002
2013-10-14 00:00:00,54.770001,34.0
2013-10-15 00:00:00,53.97,33.380001
2013-10-16 00:00:00,53.52,33.09
2013-10-17 00:00:00,51.379997,32.740002000000004
2013-10-18 00:00:00,52.199996,33.43
2013-10-21 00:00:00,51.939999,34.060001
2013-10-22 00:00:00,51.829997,33.939999
2013-10-23 00:00:00,51.729997,33.099998
2013-10-24 00:00:00,52.339999,33.080002
2013-10-25 00:00:00,51.639999,32.25
2013-10-28 00:00:00,51.97,32.349998
2013-10-29 00:00:00,53.339999,33.169998
2013-10-30 00:00:00,52.729997,32.57
2013-10-31 00:00:00,52.709998,32.939999
2013-11-01 00:00:00,51.939999,33.18
2013-11-04 00:00:00,51.37,33.189999
2013-11-05 00:00:00,51.079997,32.970001
2013-11-06 00:00:00,53.279997,32.880001
2013-11-07 00:00:00,52.57,32.110001000000004
2013-11-08 00:00:00,52.999996,33.119999
2013-11-11 00:00:00,52.82,33.82
2013-11-12 00:00:00,52.829997,34.07
2013-11-13 00:00:00,53.029997,35.099998
2013-11-14 00:00:00,52.879997,35.689999
2013-11-15 00:00:00,52.599996,35.470001
2013-11-18 00:00:00,52.079997,34.98
2013-11-19 00:00:00,52.129997,34.630001
2013-11-20 00:00:00,50.389998,35.619999
2013-11-21 00:00:00,50.209997,36.299999
2013-11-22 00:00:00,50.329997,36.490002
2013-11-25 00:00:00,49.039998,36.290001
2013-11-26 00:00:00,48.759997,36.639999
2013-11-27 00:00:00,49.3,36.959999
2013-11-29 00:00:00,50.519999,36.98
2013-12-02 00:00:00,51.350001,37.009998
2013-12-03 00:00:00,51.929997,36.560001
2013-12-04 00:00:00,51.089999,38.130001
2013-12-05 00:00:00,51.409998,38.869999
2013-12-06 00:00:00,52.009998,38.860001
2013-12-09 00:00:00,51.689999,38.869999
2013-12-10 00:00:00,51.92,40.220001
2013-12-11 00:00:00,51.37,39.16
2013-12-12 00:00:00,51.37,39.349998
2013-12-13 00:00:00,51.550001,39.73
2013-12-16 00:00:00,53.109998,39.73
2013-12-17 00:00:00,52.579997,39.509998
2013-12-18 00:00:00,53.129997,40.040001
2013-12-19 00:00:00,53.399997,40.200001
2013-12-20 00:00:00,54.579998,40.119999
2013-12-23 00:00:00,55.299997,40.77
2013-12-24 00:00:00,55.169996,40.849998
2013-12-26 00:00:00,54.059999,40.650002
2013-12-27 00:00:00,54.179998,40.490002
2013-12-30 00:00:00,54.009999,40.200001
2013-12-31 00:00:00,54.870001,40.439999
2014-01-02 00:00:00,53.939995,39.59
2014-01-03 00:00:00,53.259998,40.119999
2014-01-06 00:00:00,51.779997,39.93
2014-01-07 00:00:00,52.869995,40.919998
2014-01-08 00:00:00,52.369995,41.02
2014-01-09 00:00:00,52.07,40.919998
2014-01-10 00:00:00,52.159998,41.23
2014-01-13 00:00:00,52.539999,39.990002
2014-01-14 00:00:00,52.959998,41.139999
2014-01-15 00:00:00,53.789999,41.07
2014-01-16 00:00:00,53.739999,40.34
2014-01-17 00:00:00,53.200001,40.009998
2014-01-21 00:00:00,54.150001,39.52
2014-01-22 00:00:00,54.409999,40.18
2014-01-23 00:00:00,54.939995,39.389999
2014-01-24 00:00:00,54.36999599999999,37.91
2014-01-27 00:00:00,52.879997,36.650002
2014-01-28 00:00:00,53.159998,38.220001
2014-01-29 00:00:00,52.189999,34.889999
2014-01-30 00:00:00,53.179997,35.310001
2014-01-31 00:00:00,53.200001,36.009998
2014-02-03 00:00:00,52.389999,34.900002
2014-02-04 00:00:00,52.909998,35.66
2014-02-05 00:00:00,53.52,35.490002000000004
2014-02-06 00:00:00,54.36999599999999,36.240002
2014-02-07 00:00:00,54.59,37.23
2014-02-10 00:00:00,53.779998,37.759998
2014-02-11 00:00:00,54.309999,38.5
2014-02-12 00:00:00,54.830002,38.110001
2014-02-13 00:00:00,54.919996,38.52
2014-02-14 00:00:00,54.770001,38.23
2014-02-18 00:00:00,55.150002,38.310001
2014-02-19 00:00:00,54.74,37.810001
2014-02-20 00:00:00,54.959999,37.790001
2014-02-21 00:00:00,54.59,37.290001
2014-02-24 00:00:00,56.299997,37.419998
2014-02-25 00:00:00,56.150002,37.259998
2014-02-26 00:00:00,57.34,37.619999
2014-02-27 00:00:00,58.340001,38.470001
2014-02-28 00:00:00,58.769997,38.669998
2014-03-03 00:00:00,58.31,38.25
2014-03-04 00:00:00,59.06,39.630001
2014-03-05 00:00:00,58.86,39.5
2014-03-06 00:00:00,59.299998,39.66
2014-03-07 00:00:00,59.06,38.700001
2014-03-10 00:00:00,58.220001,38.049999
2014-03-11 00:00:00,57.54,37.560001
2014-03-12 00:00:00,57.979999,37.5
2014-03-13 00:00:00,56.699997,37.23
2014-03-14 00:00:00,56.74,37.599998
2014-03-17 00:00:00,57.419997,39.110001
2014-03-18 00:00:00,57.84,39.450001
2014-03-19 00:00:00,57.299998,38.610001
2014-03-20 00:00:00,57.119997,37.77
2014-03-21 00:00:00,56.959999,37.939999
2014-03-24 00:00:00,56.54,36.68
2014-03-25 00:00:00,56.329998,35.93
2014-03-26 00:00:00,55.599997,35.450001
2014-03-27 00:00:00,55.179998,35.59
2014-03-28 00:00:00,55.189995,35.900002
2014-03-31 00:00:00,55.24,35.900002
2014-04-01 00:00:00,56.04,36.490002
2014-04-02 00:00:00,55.449997,36.639999
2014-04-03 00:00:00,54.580002,35.759998
2014-04-04 00:00:00,53.999997,34.259998
2014-04-07 00:00:00,52.950001,33.07
2014-04-08 00:00:00,54.799997,33.830002
2014-04-09 00:00:00,55.89,34.869999
2014-04-10 00:00:00,54.080002,33.400002
2014-04-11 00:00:00,53.459998,32.869999
2014-04-14 00:00:00,53.979998,33.450001
2014-04-15 00:00:00,53.900001,34.209999
2014-04-16 00:00:00,54.689995,36.349998
2014-04-17 00:00:00,54.970001,36.380001
2014-04-21 00:00:00,54.929998,36.400002
2014-04-22 00:00:00,55.470001,36.139999
2014-04-23 00:00:00,54.939995,35.439999
2014-04-24 00:00:00,54.84,35.240002000000004
2014-04-25 00:00:00,53.72,34.48
2014-04-28 00:00:00,53.639999,33.990002000000004
2014-04-29 00:00:00,54.54,35.830002
2014-04-30 00:00:00,51.830002,35.950001
2014-05-01 00:00:00,51.689999,36.509998
2014-05-02 00:00:00,52.009998,36.869999
2014-05-05 00:00:00,51.999996,36.91
2014-05-06 00:00:00,50.95,36.490002
2014-05-07 00:00:00,50.569999,34.07
2014-05-08 00:00:00,50.259997,33.919998
2014-05-09 00:00:00,50.539998,33.759998
2014-05-12 00:00:00,51.330001,34.450001
2014-05-13 00:00:00,51.580001,34.400002
2014-05-14 00:00:00,51.650001,34.169998
2014-05-15 00:00:00,51.359998,33.799999
2014-05-16 00:00:00,51.950001,33.41
2014-05-19 00:00:00,52.330002,33.889999
2014-05-20 00:00:00,51.959998,33.869999
2014-05-21 00:00:00,51.880002000000005,34.360001000000004
2014-05-22 00:00:00,51.500001,34.700001
2014-05-23 00:00:00,52.02,35.02
2014-05-27 00:00:00,51.77,35.119999
2014-05-28 00:00:00,50.389998,34.779999
2014-05-29 00:00:00,50.139998,34.900002
2014-05-30 00:00:00,50.729997,34.650002
2014-06-02 00:00:00,50.489998,34.869999
2014-06-03 00:00:00,50.419995,34.650002
2014-06-04 00:00:00,50.45,34.73
2014-06-05 00:00:00,50.580001,34.939999
2014-06-06 00:00:00,49.7,35.919998
2014-06-09 00:00:00,49.580001,36.040001
2014-06-10 00:00:00,48.25,36.310001
2014-06-11 00:00:00,48.830001,36.630001
2014-06-12 00:00:00,48.560002,36.779999
2014-06-13 00:00:00,49.039998,36.939999
2014-06-16 00:00:00,49.0,34.810001
2014-06-17 00:00:00,49.060002,34.43
2014-06-18 00:00:00,49.659997,34.939999
2014-06-19 00:00:00,49.599995,34.68
2014-06-20 00:00:00,49.339998,34.049999
2014-06-23 00:00:00,49.389998,33.639999
2014-06-24 00:00:00,48.849995,33.48
2014-06-25 00:00:00,49.319999,33.25
2014-06-26 00:00:00,49.469999,33.66
2014-06-27 00:00:00,50.080001,34.25
2014-06-30 00:00:00,50.060002,35.130001
2014-07-01 00:00:00,50.5,35.349998
2014-07-02 00:00:00,50.549996,35.880001
2014-07-03 00:00:00,50.939999,36.139999
2014-07-07 00:00:00,50.739999,35.52
2014-07-08 00:00:00,50.179997,34.529999
2014-07-09 00:00:00,50.929997,34.849998
2014-07-10 00:00:00,50.339998,34.93
2014-07-11 00:00:00,51.500001,35.43
2014-07-14 00:00:00,51.159998,35.700001
2014-07-15 00:00:00,50.819999,35.610001000000004
2014-07-16 00:00:00,50.7,33.790001000000004
2014-07-17 00:00:00,51.029997,33.209999
2014-07-18 00:00:00,51.479997,33.330002
2014-07-21 00:00:00,51.700001,33.279999
2014-07-22 00:00:00,52.049996,33.599998
2014-07-23 00:00:00,52.659998,34.709999
2014-07-24 00:00:00,53.229997,36.169998
2014-07-25 00:00:00,52.749996,36.119999
2014-07-28 00:00:00,52.929997,35.900002
2014-07-29 00:00:00,53.209998,35.68
2014-07-30 00:00:00,53.229997,36.599998
2014-07-31 00:00:00,52.830002,35.810001
2014-08-01 00:00:00,52.529997,35.619999
2014-08-04 00:00:00,53.059998,36.529999
2014-08-05 00:00:00,53.259998,35.700001
2014-08-06 00:00:00,53.459998,35.790001000000004
2014-08-07 00:00:00,53.559998,35.66
2014-08-08 00:00:00,54.089999,35.91
2014-08-11 00:00:00,53.879998,35.790001000000004
2014-08-12 00:00:00,53.429997,35.52
2014-08-13 00:00:00,52.939999,36.189999
2014-08-14 00:00:00,52.929997,36.360001
2014-08-15 00:00:00,52.639999,36.470001
2014-08-18 00:00:00,53.109998,37.380001
2014-08-19 00:00:00,53.749997,37.830002
2014-08-20 00:00:00,53.400001,37.5
2014-08-21 00:00:00,55.89,37.639999
2014-08-22 00:00:00,55.499997,38.009998
2014-08-25 00:00:00,55.49,37.709999
2014-08-26 00:00:00,56.249997,37.790001
2014-08-27 00:00:00,55.919996,38.18
2014-08-28 00:00:00,55.429998,38.310001
2014-08-29 00:00:00,55.499997,38.509998
2014-09-02 00:00:00,54.879998,39.27
2014-09-03 00:00:00,54.549997,38.869999
2014-09-04 00:00:00,54.439995,39.189999
2014-09-05 00:00:00,53.900001,39.59
2014-09-08 00:00:00,54.229998,41.810001
2014-09-09 00:00:00,52.729997,40.779999
2014-09-10 00:00:00,51.099996,41.139999
2014-09-11 00:00:00,50.679997,41.259998
2014-09-12 00:00:00,52.189999,42.880001
2014-09-15 00:00:00,50.959998,42.549999
2014-09-16 00:00:00,51.609998,42.709999
2014-09-17 00:00:00,51.950001,42.59
2014-09-18 00:00:00,52.700001,42.09
2014-09-19 00:00:00,52.400001,40.93
2014-09-22 00:00:00,52.47,38.650002
2014-09-23 00:00:00,52.739999,39.049999
2014-09-24 00:00:00,52.929997,39.880001
2014-09-25 00:00:00,52.150001,38.950001
2014-09-26 00:00:00,52.929997,40.66
2014-09-29 00:00:00,52.659998,40.52
2014-09-30 00:00:00,56.629998,40.75
2014-10-01 00:00:00,55.459999,40.32
2014-10-02 00:00:00,54.859999,40.5
2014-10-03 00:00:00,54.439995,41.029999
2014-10-06 00:00:00,53.549997,41.52
2014-10-07 00:00:00,52.97,40.93
2014-10-08 00:00:00,54.509999,41.080002
2014-10-09 00:00:00,52.859998,41.099998
2014-10-10 00:00:00,51.859998,39.599998
2014-10-13 00:00:00,50.459998,38.380001
2014-10-14 00:00:00,50.589998,37.970001
2014-10-15 00:00:00,50.239998,37.82
2014-10-16 00:00:00,47.88,38.119999
2014-10-17 00:00:00,47.95,38.450001
2014-10-20 00:00:00,49.2,39.279999
2014-10-21 00:00:00,50.859998,40.18
2014-10-22 00:00:00,50.130001,42.0
2014-10-23 00:00:00,50.789999,42.599998
2014-10-24 00:00:00,51.12,43.5
2014-10-27 00:00:00,51.189999,44.700001
2014-10-28 00:00:00,51.2,45.869999
2014-10-29 00:00:00,51.330001,45.43
2014-10-30 00:00:00,51.549996,45.630001
2014-10-31 00:00:00,52.499996,46.049999
2014-11-03 00:00:00,52.700001,46.34
2014-11-04 00:00:00,53.27,47.080002
2014-11-05 00:00:00,53.589999,47.459999
2014-11-06 00:00:00,53.259998,47.93
2014-11-07 00:00:00,53.52,48.549999
2014-11-10 00:00:00,53.889999,49.41
2014-11-11 00:00:00,54.189995,49.049999
2014-11-12 00:00:00,54.059999,50.599998
2014-11-13 00:00:00,54.36999599999999,50.5
2014-11-14 00:00:00,54.359999,51.75
2014-11-17 00:00:00,54.830002,52.369999
2014-11-18 00:00:00,55.379998,51.75
2014-11-19 00:00:00,54.939995,50.580002
2014-11-20 00:00:00,54.54,51.25
2014-11-21 00:00:00,54.419996,51.040001
2014-11-24 00:00:00,54.39,51.830002
2014-11-25 00:00:00,54.400001,51.720001
2014-11-26 00:00:00,54.569996,51.93
2014-11-28 00:00:00,54.879998,51.740002
2014-12-01 00:00:00,54.86999599999999,50.099998
2014-12-02 00:00:00,55.020001,50.669998
2014-12-03 00:00:00,54.809999,50.279999
2014-12-04 00:00:00,54.669996,50.41
2014-12-05 00:00:00,54.809999,50.990002
2014-12-08 00:00:00,55.150002,49.619999
2014-12-09 00:00:00,55.400002,50.509998
2014-12-10 00:00:00,55.270001,49.209999
2014-12-11 00:00:00,56.79,49.939999
2014-12-12 00:00:00,55.770001,50.240002
2014-12-15 00:00:00,55.439995,49.82
2014-12-16 00:00:00,55.939995,48.849998
2014-12-17 00:00:00,56.409999,50.119999
2014-12-18 00:00:00,57.529999,50.91
2014-12-19 00:00:00,57.139996,50.880001
2014-12-22 00:00:00,57.329999,51.150002
2014-12-23 00:00:00,57.229998,50.02
2014-12-24 00:00:00,57.099998,50.650002
2014-12-26 00:00:00,57.04,50.860001
2014-12-29 00:00:00,57.029998,50.529999
2014-12-30 00:00:00,57.220001,51.220001
2014-12-31 00:00:00,56.11999599999999,50.509998
2015-01-02 00:00:00,56.209999,50.169998
2015-01-05 00:00:00,55.74,49.130001
2015-01-06 00:00:00,55.019996,49.209999
2015-01-07 00:00:00,54.929998,48.59
2015-01-08 00:00:00,56.409999,50.23
2015-01-09 00:00:00,55.629998,49.720001
2015-01-12 00:00:00,55.199997,48.799999
2015-01-13 00:00:00,55.129998,48.299999
2015-01-14 00:00:00,54.029998,47.509998
2015-01-15 00:00:00,53.02,46.23
2015-01-16 00:00:00,53.659998,46.470001
2015-01-20 00:00:00,53.679998,47.630001
2015-01-21 00:00:00,53.379997,48.18
2015-01-22 00:00:00,57.149998,48.889999
2015-01-23 00:00:00,56.759999,48.950001
2015-01-26 00:00:00,56.059999,49.439999
2015-01-27 00:00:00,54.69,47.990002
2015-01-28 00:00:00,53.839999,46.459999
2015-01-29 00:00:00,53.959999,43.73
2015-01-30 00:00:00,52.999996,43.990002
